file_path;concept_name;pattern;match_type;matched_text;similarity_score;first_line;name_score;summary_score
qiskit-finance/docs/tutorials/00_amplitude_estimation.py;/qiskit-algorithms/qiskit_algorithms.amplitude_estimators.mlae.MaximumLikelihoodAmplitudeEstimation;Quantum Amplitude Estimation;name;MaximumLikelihoodAmplitudeEstimation;1.0000;244;1.0000;
qiskit-finance/docs/tutorials/00_amplitude_estimation.py;/qiskit-algorithms/qiskit_algorithms.amplitude_estimators.fae.FasterAmplitudeEstimation;Quantum Amplitude Estimation;name;FasterAmplitudeEstimation;1.0000;262;1.0000;
qiskit-finance/docs/tutorials/01_portfolio_optimization.py;/qiskit/qiskit.circuit.library.n_local.two_local.TwoLocal;Variational Quantum Algorithm (VQA);name;TwoLocal;1.0000;154;1.0000;
qiskit-finance/docs/tutorials/01_portfolio_optimization.py;/qiskit-algorithms/qiskit_algorithms.minimum_eigensolvers.sampling_vqe.SamplingVQE;Variational Quantum Eigensolver (VQE);name;SamplingVQE;1.0000;155;1.0000;
qiskit-finance/docs/tutorials/01_portfolio_optimization.py;/qiskit-algorithms/qiskit_algorithms.minimum_eigensolvers.qaoa.QAOA;Quantum Approximate Optimization Algorithm (QAOA);name;QAOA;1.0000;173;1.0000;
qiskit-finance/docs/tutorials/01_portfolio_optimization.py;expanded/qaoa;Quantum Approximate Optimization Algorithm (QAOA);name;QAOA;1.0000;173;1.0000;
qiskit-finance/docs/tutorials/02_portfolio_diversification.py;/qiskit/qiskit.circuit.library.n_local.two_local.TwoLocal;Variational Quantum Algorithm (VQA);name;TwoLocal;1.0000;395;1.0000;
qiskit-finance/docs/tutorials/02_portfolio_diversification.py;/qiskit-algorithms/qiskit_algorithms.minimum_eigensolvers.sampling_vqe.SamplingVQE;Variational Quantum Eigensolver (VQE);name;SamplingVQE;1.0000;396;1.0000;
qiskit-finance/docs/tutorials/02_portfolio_diversification.py;/qiskit-algorithms/qiskit_algorithms.minimum_eigensolvers.qaoa.QAOA;Quantum Approximate Optimization Algorithm (QAOA);name;QAOA;1.0000;405;1.0000;
qiskit-finance/docs/tutorials/02_portfolio_diversification.py;expanded/qaoa;Quantum Approximate Optimization Algorithm (QAOA);name;QAOA;1.0000;405;1.0000;
qiskit-finance/docs/tutorials/03_european_call_option_pricing.py;/qiskit-algorithms/qiskit_algorithms.amplitude_estimators.estimation_problem.EstimationProblem;Quantum Amplitude Estimation;name;EstimationProblem;1.0000;200;1.0000;
qiskit-finance/docs/tutorials/03_european_call_option_pricing.py;/qiskit-algorithms/qiskit_algorithms.amplitude_estimators.iae.IterativeAmplitudeEstimation;Quantum Amplitude Estimation;name;IterativeAmplitudeEstimation;1.0000;206;1.0000;
qiskit-finance/docs/tutorials/04_european_put_option_pricing.py;/qiskit-algorithms/qiskit_algorithms.amplitude_estimators.estimation_problem.EstimationProblem;Quantum Amplitude Estimation;name;EstimationProblem;1.0000;187;1.0000;
qiskit-finance/docs/tutorials/04_european_put_option_pricing.py;/qiskit-algorithms/qiskit_algorithms.amplitude_estimators.iae.IterativeAmplitudeEstimation;Quantum Amplitude Estimation;name;IterativeAmplitudeEstimation;1.0000;193;1.0000;
qiskit-finance/docs/tutorials/05_bull_spread_pricing.py;/qiskit-algorithms/qiskit_algorithms.amplitude_estimators.estimation_problem.EstimationProblem;Quantum Amplitude Estimation;name;EstimationProblem;1.0000;201;1.0000;
qiskit-finance/docs/tutorials/05_bull_spread_pricing.py;/qiskit-algorithms/qiskit_algorithms.amplitude_estimators.iae.IterativeAmplitudeEstimation;Quantum Amplitude Estimation;name;IterativeAmplitudeEstimation;1.0000;207;1.0000;
qiskit-finance/docs/tutorials/06_basket_option_pricing.py;/pennylane/pennylane.templates.subroutines.qmc.QuantumMonteCarlo;Domain Specific Application;summary;"!/usr/bin/env python coding: utf-8 Pricing Basket Options Introduction <br> Suppose a <a href=""https://www.investopedia.com/terms/b/basketoption.asp"">...";0.6622;0;;0.6622
qiskit-finance/docs/tutorials/06_basket_option_pricing.py;/qiskit/qiskit.circuit.library.arithmetic.weighted_adder.WeightedAdder;Quantum Arithmetic;name;WeightedAdder;1.0000;149;1.0000;
qiskit-finance/docs/tutorials/06_basket_option_pricing.py;/qiskit-algorithms/qiskit_algorithms.amplitude_estimators.estimation_problem.EstimationProblem;Quantum Amplitude Estimation;name;EstimationProblem;1.0000;287;1.0000;
qiskit-finance/docs/tutorials/06_basket_option_pricing.py;/qiskit-algorithms/qiskit_algorithms.amplitude_estimators.iae.IterativeAmplitudeEstimation;Quantum Amplitude Estimation;name;IterativeAmplitudeEstimation;1.0000;293;1.0000;
qiskit-finance/docs/tutorials/07_asian_barrier_spread_pricing.py;/qiskit/qiskit.circuit.library.arithmetic.weighted_adder.WeightedAdder;Quantum Arithmetic;name;WeightedAdder;1.0000;172;1.0000;
qiskit-finance/docs/tutorials/07_asian_barrier_spread_pricing.py;/qiskit/qiskit.circuit.library.arithmetic.integer_comparator.IntegerComparator;Quantum Arithmetic;name;IntegerComparator;1.0000;210;1.0000;
qiskit-finance/docs/tutorials/07_asian_barrier_spread_pricing.py;/qiskit-algorithms/qiskit_algorithms.amplitude_estimators.estimation_problem.EstimationProblem;Quantum Amplitude Estimation;name;EstimationProblem;1.0000;395;1.0000;
qiskit-finance/docs/tutorials/07_asian_barrier_spread_pricing.py;/qiskit-algorithms/qiskit_algorithms.amplitude_estimators.iae.IterativeAmplitudeEstimation;Quantum Amplitude Estimation;name;IterativeAmplitudeEstimation;1.0000;401;1.0000;
qiskit-finance/docs/tutorials/08_fixed_income_pricing.py;/qiskit-algorithms/qiskit_algorithms.amplitude_estimators.estimation_problem.EstimationProblem;Quantum Amplitude Estimation;name;to_estimation_problem;0.9323;172;0.9323;
qiskit-finance/docs/tutorials/08_fixed_income_pricing.py;/qiskit-algorithms/qiskit_algorithms.amplitude_estimators.iae.IterativeAmplitudeEstimation;Quantum Amplitude Estimation;name;IterativeAmplitudeEstimation;1.0000;174;1.0000;
qiskit-finance/docs/tutorials/09_credit_risk_analysis.py;/pennylane/pennylane.templates.subroutines.qmc.QuantumMonteCarlo;Domain Specific Application;summary;!/usr/bin/env python coding: utf-8 Credit Risk Analysis Introduction This tutorial shows how quantum algorithms can be used for credit risk analysis. ...;0.6566;0;;0.6566
qiskit-finance/docs/tutorials/09_credit_risk_analysis.py;/qiskit/qiskit.circuit.library.arithmetic.weighted_adder.WeightedAdder;Quantum Arithmetic;name;WeightedAdder;1.0000;246;1.0000;
qiskit-finance/docs/tutorials/09_credit_risk_analysis.py;/qiskit-algorithms/qiskit_algorithms.amplitude_estimators.estimation_problem.EstimationProblem;Quantum Amplitude Estimation;name;EstimationProblem;1.0000;338;1.0000;
qiskit-finance/docs/tutorials/09_credit_risk_analysis.py;/qiskit-algorithms/qiskit_algorithms.amplitude_estimators.iae.IterativeAmplitudeEstimation;Quantum Amplitude Estimation;name;IterativeAmplitudeEstimation;1.0000;344;1.0000;
qiskit-finance/docs/tutorials/09_credit_risk_analysis.py;/qiskit/qiskit.circuit.library.arithmetic.integer_comparator.IntegerComparator;Quantum Arithmetic;name;IntegerComparator;1.0000;384;1.0000;
qiskit-finance/docs/tutorials/10_qgan_option_pricing.py;/qiskit/qiskit.circuit.library.n_local.two_local.TwoLocal;Variational Quantum Algorithm (VQA);name;TwoLocal;1.0000;52;1.0000;
qiskit-finance/docs/tutorials/10_qgan_option_pricing.py;/qiskit-algorithms/qiskit_algorithms.amplitude_estimators.estimation_problem.EstimationProblem;Quantum Amplitude Estimation;name;to_estimation_problem;0.9323;166;0.9323;
qiskit-finance/docs/tutorials/10_qgan_option_pricing.py;/qiskit-algorithms/qiskit_algorithms.amplitude_estimators.iae.IterativeAmplitudeEstimation;Quantum Amplitude Estimation;name;IterativeAmplitudeEstimation;1.0000;168;1.0000;
qiskit-machine-learning/docs/tutorials/01_neural_networks.py;/pennylane/pennylane.templates.embeddings.qaoaembedding.QAOAEmbedding;Quantum Approximate Optimization Algorithm (QAOA);summary;!/usr/bin/env python coding: utf-8 Quantum Neural Networks Overview This notebook demonstrates different quantum neural network (QNN) implementations ...;0.6747;0;;0.6747
qiskit-machine-learning/docs/tutorials/01_neural_networks.py;/pennylane/pennylane.templates.layers.cv_neural_net.CVNeuralNetLayers;Quantum Neural Network (QNN);summary;!/usr/bin/env python coding: utf-8 Quantum Neural Networks Overview This notebook demonstrates different quantum neural network (QNN) implementations ...;0.6760;0;;0.6760
qiskit-machine-learning/docs/tutorials/02_neural_network_classifier_and_regressor.py;/pennylane/pennylane.templates.embeddings.qaoaembedding.QAOAEmbedding;Quantum Approximate Optimization Algorithm (QAOA);summary;!/usr/bin/env python coding: utf-8 Neural Network Classifier & Regressor In this tutorial we show how the `NeuralNetworkClassifier` and `NeuralNetwork...;0.6573;0;;0.6573
qiskit-machine-learning/docs/tutorials/02_neural_network_classifier_and_regressor.py;/qiskit/qiskit.circuit.library.data_preparation.pauli_feature_map.z_feature_map;Data Encoding;name;zz_feature_map;0.9408;272;0.9408;
qiskit-machine-learning/docs/tutorials/02_neural_network_classifier_and_regressor.py;/qiskit/qiskit.circuit.library.data_preparation.pauli_feature_map.zz_feature_map;Data Encoding;name;zz_feature_map;1.0000;272;1.0000;
qiskit-machine-learning/docs/tutorials/02_neural_network_classifier_and_regressor.py;/qiskit/qiskit.circuit.library.n_local.real_amplitudes.RealAmplitudes;Variational Quantum Algorithm (VQA);name;real_amplitudes;1.0000;273;1.0000;
qiskit-machine-learning/docs/tutorials/02a_training_a_quantum_model_on_a_real_dataset.py;/qiskit/qiskit.circuit.library.data_preparation.pauli_feature_map.z_feature_map;Data Encoding;name;zz_feature_map;0.9408;149;0.9408;
qiskit-machine-learning/docs/tutorials/02a_training_a_quantum_model_on_a_real_dataset.py;/qiskit/qiskit.circuit.library.data_preparation.pauli_feature_map.zz_feature_map;Data Encoding;name;zz_feature_map;1.0000;149;1.0000;
qiskit-machine-learning/docs/tutorials/02a_training_a_quantum_model_on_a_real_dataset.py;/qiskit/qiskit.circuit.library.n_local.real_amplitudes.RealAmplitudes;Variational Quantum Algorithm (VQA);name;real_amplitudes;1.0000;162;1.0000;
qiskit-machine-learning/docs/tutorials/02a_training_a_quantum_model_on_a_real_dataset.py;/qiskit/qiskit.circuit.library.n_local.efficient_su2.EfficientSU2;Variational Quantum Algorithm (VQA);name;efficient_su2;1.0000;362;1.0000;
qiskit-machine-learning/docs/tutorials/03_quantum_kernel.py;/qiskit/qiskit.circuit.library.data_preparation.pauli_feature_map.z_feature_map;Data Encoding;name;zz_feature_map;0.9408;183;0.9408;
qiskit-machine-learning/docs/tutorials/03_quantum_kernel.py;/qiskit/qiskit.circuit.library.data_preparation.pauli_feature_map.zz_feature_map;Data Encoding;name;zz_feature_map;1.0000;183;1.0000;
qiskit-machine-learning/docs/tutorials/03_quantum_kernel.py;/qiskit-algorithms/qiskit_algorithms.state_fidelities.compute_uncompute.ComputeUncompute;Uncompute;name;ComputeUncompute;1.0000;187;1.0000;
qiskit-machine-learning/docs/tutorials/04_torch_qgan.py;/qiskit/qiskit.circuit.library.n_local.efficient_su2.EfficientSU2;Variational Quantum Algorithm (VQA);name;efficient_su2;1.0000;144;1.0000;
qiskit-machine-learning/docs/tutorials/05_torch_connector.py;/qiskit/qiskit.circuit.library.data_preparation.pauli_feature_map.z_feature_map;Data Encoding;name;zz_feature_map;0.9408;92;0.9408;
qiskit-machine-learning/docs/tutorials/05_torch_connector.py;/qiskit/qiskit.circuit.library.data_preparation.pauli_feature_map.zz_feature_map;Data Encoding;name;zz_feature_map;1.0000;92;1.0000;
qiskit-machine-learning/docs/tutorials/05_torch_connector.py;/qiskit/qiskit.circuit.library.n_local.real_amplitudes.RealAmplitudes;Variational Quantum Algorithm (VQA);name;real_amplitudes;1.0000;93;1.0000;
qiskit-machine-learning/docs/tutorials/07_pegasos_qsvc.py;/qiskit-algorithms/qiskit_algorithms.state_fidelities.compute_uncompute.ComputeUncompute;Uncompute;name;ComputeUncompute;1.0000;76;1.0000;
qiskit-machine-learning/docs/tutorials/07_pegasos_qsvc.py;/qiskit/qiskit.circuit.library.data_preparation.pauli_feature_map.z_feature_map;Data Encoding;name;z_feature_map;1.0000;80;1.0000;
qiskit-machine-learning/docs/tutorials/07_pegasos_qsvc.py;/qiskit/qiskit.circuit.library.data_preparation.pauli_feature_map.zz_feature_map;Data Encoding;name;z_feature_map;0.9408;80;0.9408;
qiskit-machine-learning/docs/tutorials/08_quantum_kernel_trainer.py;/qiskit/qiskit.circuit.library.data_preparation.pauli_feature_map.z_feature_map;Data Encoding;name;zz_feature_map;0.9408;151;0.9408;
qiskit-machine-learning/docs/tutorials/08_quantum_kernel_trainer.py;/qiskit/qiskit.circuit.library.data_preparation.pauli_feature_map.zz_feature_map;Data Encoding;name;zz_feature_map;1.0000;151;1.0000;
qiskit-machine-learning/docs/tutorials/08_quantum_kernel_trainer.py;/qiskit-algorithms/qiskit_algorithms.state_fidelities.compute_uncompute.ComputeUncompute;Uncompute;name;ComputeUncompute;1.0000;175;1.0000;
qiskit-machine-learning/docs/tutorials/09_saving_and_loading_models.py;/qiskit/qiskit.circuit.library.n_local.real_amplitudes.RealAmplitudes;Variational Quantum Algorithm (VQA);name;real_amplitudes;1.0000;217;1.0000;
qiskit-machine-learning/docs/tutorials/10_effective_dimension.py;/qiskit/qiskit.circuit.library.data_preparation.pauli_feature_map.z_feature_map;Data Encoding;name;z_feature_map;1.0000;70;1.0000;
qiskit-machine-learning/docs/tutorials/10_effective_dimension.py;/qiskit/qiskit.circuit.library.data_preparation.pauli_feature_map.zz_feature_map;Data Encoding;name;z_feature_map;0.9408;70;0.9408;
qiskit-machine-learning/docs/tutorials/10_effective_dimension.py;/qiskit/qiskit.circuit.library.n_local.real_amplitudes.RealAmplitudes;Variational Quantum Algorithm (VQA);name;real_amplitudes;1.0000;71;1.0000;
qiskit-machine-learning/docs/tutorials/11_quantum_convolutional_neural_networks.py;/qiskit/qiskit.circuit.library.data_preparation.pauli_feature_map.z_feature_map;Data Encoding;name;z_feature_map;1.0000;334;1.0000;
qiskit-machine-learning/docs/tutorials/11_quantum_convolutional_neural_networks.py;/qiskit/qiskit.circuit.library.data_preparation.pauli_feature_map.zz_feature_map;Data Encoding;name;z_feature_map;0.9408;334;0.9408;
qiskit-machine-learning/docs/tutorials/12_quantum_autoencoder.py;/qiskit/qiskit.circuit.library.n_local.real_amplitudes.RealAmplitudes;Variational Quantum Algorithm (VQA);name;real_amplitudes;1.0000;152;1.0000;
qiskit-nature/docs/tutorials/03_ground_state_solvers.py;/pennylane/pennylane.templates.subroutines.qchem.uccsd.UCCSD;Variational Quantum Eigensolver (VQE);name;UCCSD;1.0000;71;1.0000;
qiskit-nature/docs/tutorials/03_ground_state_solvers.py;/qiskit-algorithms/qiskit_algorithms.minimum_eigensolvers.vqe.VQE;Variational Quantum Eigensolver (VQE);name;VQE;1.0000;82;1.0000;
qiskit-nature/docs/tutorials/03_ground_state_solvers.py;/qiskit/qiskit.circuit.library.n_local.two_local.TwoLocal;Variational Quantum Algorithm (VQA);name;TwoLocal;1.0000;100;1.0000;
qiskit-nature/docs/tutorials/04_excited_states_solvers.py;/pennylane/pennylane.templates.subroutines.qchem.uccsd.UCCSD;Variational Quantum Eigensolver (VQE);name;UCCSD;1.0000;107;1.0000;
qiskit-nature/docs/tutorials/04_excited_states_solvers.py;/qiskit-algorithms/qiskit_algorithms.minimum_eigensolvers.vqe.VQE;Variational Quantum Eigensolver (VQE);name;VQE;1.0000;121;1.0000;
qiskit-nature/docs/tutorials/12_deuteron_binding_energy.py;/qiskit-algorithms/qiskit_algorithms.minimum_eigensolvers.vqe.VQE;Variational Quantum Eigensolver (VQE);name;VQE;1.0000;230;1.0000;
qiskit-nature/docs/tutorials/12_deuteron_binding_energy.py;/qiskit/qiskit.circuit.library.n_local.two_local.TwoLocal;Variational Quantum Algorithm (VQA);name;TwoLocal;1.0000;297;1.0000;
qiskit-optimization/docs/tutorials/03_minimum_eigen_optimizer.py;/qiskit-algorithms/qiskit_algorithms.minimum_eigensolvers.sampling_vqe.SamplingVQE;Variational Quantum Eigensolver (VQE);summary;!/usr/bin/env python coding: utf-8 Minimum Eigen Optimizer Introduction An interesting class of optimization problems to be addressed by quantum compu...;0.6668;0;;0.6668
qiskit-optimization/docs/tutorials/03_minimum_eigen_optimizer.py;/qiskit-algorithms/qiskit_algorithms.minimum_eigensolvers.vqe.VQE;Variational Quantum Eigensolver (VQE);summary;!/usr/bin/env python coding: utf-8 Minimum Eigen Optimizer Introduction An interesting class of optimization problems to be addressed by quantum compu...;0.6724;0;;0.6724
qiskit-optimization/docs/tutorials/03_minimum_eigen_optimizer.py;expanded/QUBO_QAOA;Quantum Approximate Optimization Algorithm (QAOA);summary;!/usr/bin/env python coding: utf-8 Minimum Eigen Optimizer Introduction An interesting class of optimization problems to be addressed by quantum compu...;0.6657;0;;0.6657
qiskit-optimization/docs/tutorials/03_minimum_eigen_optimizer.py;expanded/QUBO_QAOA_cvar;Quantum Approximate Optimization Algorithm (QAOA);summary;!/usr/bin/env python coding: utf-8 Minimum Eigen Optimizer Introduction An interesting class of optimization problems to be addressed by quantum compu...;0.6657;0;;0.6657
qiskit-optimization/docs/tutorials/03_minimum_eigen_optimizer.py;expanded/optimize_qaoa_params;Quantum Approximate Optimization Algorithm (QAOA);summary;!/usr/bin/env python coding: utf-8 Minimum Eigen Optimizer Introduction An interesting class of optimization problems to be addressed by quantum compu...;0.6657;0;;0.6657
qiskit-optimization/docs/tutorials/03_minimum_eigen_optimizer.py;expanded/VqlsOptimizer;Variational Quantum Eigensolver (VQE);summary;!/usr/bin/env python coding: utf-8 Minimum Eigen Optimizer Introduction An interesting class of optimization problems to be addressed by quantum compu...;0.6724;0;;0.6724
qiskit-optimization/docs/tutorials/03_minimum_eigen_optimizer.py;expanded/QAOA_ansatz_for_Ising;Quantum Approximate Optimization Algorithm (QAOA);summary;!/usr/bin/env python coding: utf-8 Minimum Eigen Optimizer Introduction An interesting class of optimization problems to be addressed by quantum compu...;0.6657;0;;0.6657
qiskit-optimization/docs/tutorials/03_minimum_eigen_optimizer.py;expanded/get_qc;Variational Quantum Eigensolver (VQE);summary;!/usr/bin/env python coding: utf-8 Minimum Eigen Optimizer Introduction An interesting class of optimization problems to be addressed by quantum compu...;0.6724;0;;0.6724
qiskit-optimization/docs/tutorials/03_minimum_eigen_optimizer.py;expanded/run_qiro;Quantum Approximate Optimization Algorithm (QAOA);summary;!/usr/bin/env python coding: utf-8 Minimum Eigen Optimizer Introduction An interesting class of optimization problems to be addressed by quantum compu...;0.6657;0;;0.6657
qiskit-optimization/docs/tutorials/03_minimum_eigen_optimizer.py;/qiskit-algorithms/qiskit_algorithms.minimum_eigensolvers.qaoa.QAOA;Quantum Approximate Optimization Algorithm (QAOA);name;QAOA;1.0000;100;1.0000;0.6657
qiskit-optimization/docs/tutorials/03_minimum_eigen_optimizer.py;expanded/qaoa;Quantum Approximate Optimization Algorithm (QAOA);name;QAOA;1.0000;100;1.0000;0.6657
qiskit-optimization/docs/tutorials/04_grover_optimizer.py;/classiq/open_library.functions.grover.grover_search;Grover;summary;!/usr/bin/env python coding: utf-8 Grover Optimizer Introduction Grover Adaptive Search (GAS) has been explored as a possible solution for combinatori...;0.7253;0;;0.7253
qiskit-optimization/docs/tutorials/04_grover_optimizer.py;/qiskit-algorithms/qiskit_algorithms.amplitude_amplifiers.grover.Grover;Grover;summary;!/usr/bin/env python coding: utf-8 Grover Optimizer Introduction Grover Adaptive Search (GAS) has been explored as a possible solution for combinatori...;0.7545;0;;0.7545
qiskit-optimization/docs/tutorials/04_grover_optimizer.py;/qiskit-algorithms/qiskit_algorithms.minimum_eigensolvers.qaoa.QAOA;Quantum Approximate Optimization Algorithm (QAOA);summary;!/usr/bin/env python coding: utf-8 Grover Optimizer Introduction Grover Adaptive Search (GAS) has been explored as a possible solution for combinatori...;0.6714;0;;0.6714
qiskit-optimization/docs/tutorials/04_grover_optimizer.py;expanded/qaoa;Quantum Approximate Optimization Algorithm (QAOA);summary;!/usr/bin/env python coding: utf-8 Grover Optimizer Introduction Grover Adaptive Search (GAS) has been explored as a possible solution for combinatori...;0.6714;0;;0.6714
qiskit-optimization/docs/tutorials/04_grover_optimizer.py;expanded/QUBO_QAOA;Quantum Approximate Optimization Algorithm (QAOA);summary;!/usr/bin/env python coding: utf-8 Grover Optimizer Introduction Grover Adaptive Search (GAS) has been explored as a possible solution for combinatori...;0.6714;0;;0.6714
qiskit-optimization/docs/tutorials/04_grover_optimizer.py;expanded/QUBO_QAOA_cvar;Quantum Approximate Optimization Algorithm (QAOA);summary;!/usr/bin/env python coding: utf-8 Grover Optimizer Introduction Grover Adaptive Search (GAS) has been explored as a possible solution for combinatori...;0.6714;0;;0.6714
qiskit-optimization/docs/tutorials/04_grover_optimizer.py;expanded/repeat_grover_until_success;Grover;summary;!/usr/bin/env python coding: utf-8 Grover Optimizer Introduction Grover Adaptive Search (GAS) has been explored as a possible solution for combinatori...;0.7545;0;;0.7545
qiskit-optimization/docs/tutorials/04_grover_optimizer.py;expanded/optimize_qaoa_params;Quantum Approximate Optimization Algorithm (QAOA);summary;!/usr/bin/env python coding: utf-8 Grover Optimizer Introduction Grover Adaptive Search (GAS) has been explored as a possible solution for combinatori...;0.6714;0;;0.6714
qiskit-optimization/docs/tutorials/04_grover_optimizer.py;expanded/QAOA_ansatz_for_Ising;Quantum Approximate Optimization Algorithm (QAOA);summary;!/usr/bin/env python coding: utf-8 Grover Optimizer Introduction Grover Adaptive Search (GAS) has been explored as a possible solution for combinatori...;0.6714;0;;0.6714
qiskit-optimization/docs/tutorials/04_grover_optimizer.py;expanded/run_qiro;Quantum Approximate Optimization Algorithm (QAOA);summary;!/usr/bin/env python coding: utf-8 Grover Optimizer Introduction Grover Adaptive Search (GAS) has been explored as a possible solution for combinatori...;0.6714;0;;0.6714
qiskit-optimization/docs/tutorials/04_grover_optimizer.py;expanded/GroverOptimizer;Grover;name;GroverOptimizer;1.0000;83;1.0000;0.7545
qiskit-optimization/docs/tutorials/05_admm_optimizer.py;/qiskit-algorithms/qiskit_algorithms.minimum_eigensolvers.qaoa.QAOA;Quantum Approximate Optimization Algorithm (QAOA);name;QAOA;1.0000;97;1.0000;
qiskit-optimization/docs/tutorials/05_admm_optimizer.py;expanded/qaoa;Quantum Approximate Optimization Algorithm (QAOA);name;QAOA;1.0000;97;1.0000;
qiskit-optimization/docs/tutorials/06_examples_max_cut_and_tsp.py;/qiskit/qiskit.circuit.library.n_local.n_local.NLocal;Variational Quantum Algorithm (VQA);name;n_local;1.0000;238;1.0000;
qiskit-optimization/docs/tutorials/06_examples_max_cut_and_tsp.py;/qiskit-algorithms/qiskit_algorithms.minimum_eigensolvers.sampling_vqe.SamplingVQE;Variational Quantum Eigensolver (VQE);name;SamplingVQE;1.0000;239;1.0000;
qiskit-optimization/docs/tutorials/06_examples_max_cut_and_tsp.py;/qiskit/qiskit.circuit.library.generalized_gates.permutation.Permutation;Circuit Construction Utility;name;permutations;0.9776;324;0.9776;
qiskit-optimization/docs/tutorials/07_examples_vehicle_routing.py;/qiskit-algorithms/qiskit_algorithms.minimum_eigensolvers.sampling_vqe.SamplingVQE;Variational Quantum Eigensolver (VQE);name;SamplingVQE;1.0000;494;1.0000;
qiskit-optimization/docs/tutorials/07_examples_vehicle_routing.py;/qiskit/qiskit.circuit.library.n_local.real_amplitudes.RealAmplitudes;Variational Quantum Algorithm (VQA);name;real_amplitudes;1.0000;497;1.0000;
qiskit-optimization/docs/tutorials/08_cvar_optimization.py;/qiskit-algorithms/qiskit_algorithms.minimum_eigensolvers.qaoa.QAOA;Quantum Approximate Optimization Algorithm (QAOA);summary;!/usr/bin/env python coding: utf-8 Improving Variational Quantum Optimization using CVaR Introduction This notebook shows how to use the Conditional V...;0.6673;0;;0.6673
qiskit-optimization/docs/tutorials/08_cvar_optimization.py;expanded/qaoa;Quantum Approximate Optimization Algorithm (QAOA);summary;!/usr/bin/env python coding: utf-8 Improving Variational Quantum Optimization using CVaR Introduction This notebook shows how to use the Conditional V...;0.6673;0;;0.6673
qiskit-optimization/docs/tutorials/08_cvar_optimization.py;expanded/QUBO_QAOA;Quantum Approximate Optimization Algorithm (QAOA);summary;!/usr/bin/env python coding: utf-8 Improving Variational Quantum Optimization using CVaR Introduction This notebook shows how to use the Conditional V...;0.6673;0;;0.6673
qiskit-optimization/docs/tutorials/08_cvar_optimization.py;expanded/QUBO_QAOA_cvar;Quantum Approximate Optimization Algorithm (QAOA);summary;!/usr/bin/env python coding: utf-8 Improving Variational Quantum Optimization using CVaR Introduction This notebook shows how to use the Conditional V...;0.6673;0;;0.6673
qiskit-optimization/docs/tutorials/08_cvar_optimization.py;expanded/optimize_qaoa_params;Quantum Approximate Optimization Algorithm (QAOA);summary;!/usr/bin/env python coding: utf-8 Improving Variational Quantum Optimization using CVaR Introduction This notebook shows how to use the Conditional V...;0.6673;0;;0.6673
qiskit-optimization/docs/tutorials/08_cvar_optimization.py;expanded/QAOA_ansatz_for_Ising;Quantum Approximate Optimization Algorithm (QAOA);summary;!/usr/bin/env python coding: utf-8 Improving Variational Quantum Optimization using CVaR Introduction This notebook shows how to use the Conditional V...;0.6673;0;;0.6673
qiskit-optimization/docs/tutorials/08_cvar_optimization.py;expanded/run_qiro;Quantum Approximate Optimization Algorithm (QAOA);summary;!/usr/bin/env python coding: utf-8 Improving Variational Quantum Optimization using CVaR Introduction This notebook shows how to use the Conditional V...;0.6673;0;;0.6673
qiskit-optimization/docs/tutorials/08_cvar_optimization.py;/qiskit/qiskit.circuit.library.n_local.real_amplitudes.RealAmplitudes;Variational Quantum Algorithm (VQA);name;real_amplitudes;1.0000;116;1.0000;
qiskit-optimization/docs/tutorials/08_cvar_optimization.py;/qiskit-algorithms/qiskit_algorithms.minimum_eigensolvers.sampling_vqe.SamplingVQE;Variational Quantum Eigensolver (VQE);name;SamplingVQE;1.0000;145;1.0000;
qiskit-optimization/docs/tutorials/09_application_classes.py;/qiskit-algorithms/qiskit_algorithms.minimum_eigensolvers.qaoa.QAOA;Quantum Approximate Optimization Algorithm (QAOA);name;QAOA;1.0000;114;1.0000;
qiskit-optimization/docs/tutorials/09_application_classes.py;expanded/qaoa;Quantum Approximate Optimization Algorithm (QAOA);name;QAOA;1.0000;114;1.0000;
qiskit-optimization/docs/tutorials/10_warm_start_qaoa.py;expanded/QUBO_QAOA;Quantum Approximate Optimization Algorithm (QAOA);summary;!/usr/bin/env python coding: utf-8 Warm-starting quantum optimization Introduction Optimization problems with integer variables or constraints are oft...;0.6574;0;;0.6574
qiskit-optimization/docs/tutorials/10_warm_start_qaoa.py;expanded/QUBO_QAOA_cvar;Quantum Approximate Optimization Algorithm (QAOA);summary;!/usr/bin/env python coding: utf-8 Warm-starting quantum optimization Introduction Optimization problems with integer variables or constraints are oft...;0.6574;0;;0.6574
qiskit-optimization/docs/tutorials/10_warm_start_qaoa.py;expanded/optimize_qaoa_params;Quantum Approximate Optimization Algorithm (QAOA);summary;!/usr/bin/env python coding: utf-8 Warm-starting quantum optimization Introduction Optimization problems with integer variables or constraints are oft...;0.6574;0;;0.6574
qiskit-optimization/docs/tutorials/10_warm_start_qaoa.py;expanded/QAOA_ansatz_for_Ising;Quantum Approximate Optimization Algorithm (QAOA);summary;!/usr/bin/env python coding: utf-8 Warm-starting quantum optimization Introduction Optimization problems with integer variables or constraints are oft...;0.6574;0;;0.6574
qiskit-optimization/docs/tutorials/10_warm_start_qaoa.py;expanded/run_qiro;Quantum Approximate Optimization Algorithm (QAOA);summary;!/usr/bin/env python coding: utf-8 Warm-starting quantum optimization Introduction Optimization problems with integer variables or constraints are oft...;0.6574;0;;0.6574
